"hash","added lines","deleted lines","file"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-7.md"
"ae5cbb4c20d47ba16fcd3df35c605c1893d7fd5e",2,2,"interrupts/interrupts-8.md"
"146b3bb4b34c3d1cc83f15fa4bc5a53343afa686",3,3,"Initialization/linux-initialization-2.md"
"146b3bb4b34c3d1cc83f15fa4bc5a53343afa686",9,9,"Initialization/linux-initialization-3.md"
"c840c6fb9822d1c6d3c156141aae2d6d154f094a",2,2,"Initialization/linux-initialization-1.md"
"bbab87a550932d848d9e0da928f2fb6c230fe10c",2,2,"Initialization/README.md"
"8deab213d99850997daeb6372230137a6569f31d",3,3,"Booting/linux-bootstrap-4.md"
"17351ed45a64e7c5caa595dc012297cea8690137",3,3,"Booting/linux-bootstrap-4.md"
"4830c64aeb62b9f71357c1d6f5f5accbd69e57c2",3,3,"Booting/linux-bootstrap-1.md"
"a29d64e17151a36e19f553cb4d890f78c974aa66",1,1,"Booting/linux-bootstrap-1.md"
"bd7d8e6af00727295ceeebe79dd78b157db4cf33",1,1,"Booting/linux-bootstrap-4.md"
"3ed521464e99a8ff2f8d438592a605a716a268e2",1,1,"Misc/contribute.md"
"2ee9de6059cbbfd7d9c8654cb95f321c860f8898",4,4,"Misc/contribute.md"
"f8083757de619ebc3d24b8500c04d504ca7a834d",5,5,"Booting/linux-bootstrap-1.md"
"03a327ad227b1bb48f962f58c96d23fb0877cef7",2,2,"Booting/linux-bootstrap-1.md"
"a02a5d274cf8fd7d27e16f68e9246cb5f7ab463f",1,1,"Booting/linux-bootstrap-1.md"
"dd493be7fb368c343cc2e6c5d4e2f4a752e37f62",3,3,"Booting/linux-bootstrap-1.md"
"863a6b029731ec8c4d82695d466d1b0f1053716f",2,2,"Booting/linux-bootstrap-1.md"
"23e9c2751ad06b4baf185b3e4a44f310b7566498",3,3,"Booting/linux-bootstrap-1.md"
"52a79a731988426d7d699aea1c3e7bd5accbe6cc",1,1,"Booting/linux-bootstrap-1.md"
"fec74f051515e0e2de890f6f5b874d1203a9e205",2,2,"Booting/linux-bootstrap-2.md"
"be308af276ea4e12c5d32056936eb7cecefd1418",2,2,"Booting/linux-bootstrap-2.md"
"fc2bf58364556977a0efe86854d80984709d8096",1,1,"Booting/linux-bootstrap-2.md"
"43e13388940ceb645e2d02d421433836559e71ea",1,1,"Booting/linux-bootstrap-2.md"
"48dd5ff2ee6fd3d32b7153af5ab4969a08c395d0",6,6,"Booting/linux-bootstrap-2.md"
"e1700ec31def5848ef6ef996d64d167225a2370f",4,4,"Theory/Paging.md"
"1d94008ee00b821746857b199850990167d89a09",26,26,"Initialization/linux-initialization-1.md"
"82907514bbeba1c39309c1e2f9df2b192528fc98",2,1,"contributors.md"
"1a99dec1d30b5fb11b23b4aa20202c1df804b311",4,4,"Timers/timers-3.md"
"0cc935457bc5e9f1d4322017f061f6b08a19da72",2,2,"Misc/contribute.md"
"1c26852cddde4238070ce0dc82336445cd8a430e",3,3,"Misc/contribute.md"
"86bab2d16ae75f0112271601467cd390cba096bf",1,1,"Misc/contribute.md"
"040d7bd428179126211c7c212ab5f11725d31d9c",2,2,"README.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",1,1,"Initialization/linux-initialization-10.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",2,2,"Initialization/linux-initialization-2.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",1,1,"Initialization/linux-initialization-3.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",1,1,"Initialization/linux-initialization-4.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",1,1,"Initialization/linux-initialization-5.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",1,1,"Initialization/linux-initialization-6.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",1,1,"Initialization/linux-initialization-7.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",1,1,"Initialization/linux-initialization-8.md"
"ae6b0f52ee6e1089191b76956e6c4308f2e25c12",1,1,"Initialization/linux-initialization-9.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-1.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-10.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",2,2,"interrupts/interrupts-2.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-3.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-4.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-5.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-6.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-7.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-8.md"
"ce7f4a721ae3678853b3e7fcf3d2fe53572a8d90",1,1,"interrupts/interrupts-9.md"
"3e48a59a414bf7b4843181f2366dbb02e7c9fa3b",1,1,"Timers/timers-1.md"
"3e48a59a414bf7b4843181f2366dbb02e7c9fa3b",1,1,"Timers/timers-2.md"
"3e48a59a414bf7b4843181f2366dbb02e7c9fa3b",1,1,"Timers/timers-3.md"
"3e48a59a414bf7b4843181f2366dbb02e7c9fa3b",1,1,"Timers/timers-4.md"
"3842d2223de21ad1a111bc24b3bd69a4bed2231e",1,1,"Misc/contribute.md"
"3842d2223de21ad1a111bc24b3bd69a4bed2231e",1,1,"Misc/linkers.md"
"c942db56cced426d2de27c4814c944b7b7bd619a",1,1,"Booting/linux-bootstrap-3.md"
"b087c17af674dc09dc03737a21373682e1661571",1,0,"SUMMARY.md"
"674d5d8b75551047848d315982396e2f71433648",1,0,"Timers/README.md"
"94ac42e490186a17bd0f69dde11e628f869d5250",427,0,"Timers/timers-4.md"
"19b923fe8c9bd92dc09958261793851a55a666ac",1,1,"interrupts/interrupts-9.md"
"349aa9792bc69c2d9ab82b24130b6c4c519d0971",1,1,"interrupts/interrupts-5.md"
"474ef1322995d83e2dd5777ad973ef65a41904d5",1,1,"SysCall/syscall-1.md"
"2cb4d459deee43f88ed21969bb7eb88a6150728f",1,1,"Booting/linux-bootstrap-2.md"
"2cb4d459deee43f88ed21969bb7eb88a6150728f",1,0,"contributors.md"
"02c7a605993c638adff9575e02ab2c9148606e51",1,1,"Booting/linux-bootstrap-1.md"
"2d7fa47fd76bde6bb4a8459bcef17de8b81c1d98",19,19,"Misc/contribute.md"
"5c5fe7e130e01cfde7655d878ef35f62fe57b648",0,3,"contributors.md"
"d844afa85c8539484daea44f5b8d454f46150cbd",11,11,"Booting/linux-bootstrap-3.md"
"723940d80e566de4ada0622872aef31fae9989b2",11,11,"Booting/linux-bootstrap-3.md"
"02c4894ef096890c5174cb4faa3cfcb488ff950f",4,4,"Booting/linux-bootstrap-3.md"
"f540185a4e8dbd49583ccde9a82a153fb9ceee75",14,14,"Booting/linux-bootstrap-3.md"
"2fe3660cf81b664644097242c153a675bd15dd7a",19,19,"Booting/linux-bootstrap-3.md"
"fc954dd0fffd8bb086cb6671e1cc80141ed98509",5,5,"Booting/linux-bootstrap-3.md"
"8c7261262e104750c4b7dc2b660e1fa438e7eb7e",2,2,"Booting/linux-bootstrap-3.md"
"1cd9c1093936316de49144e22b4ebfdeedb4f7bf",4,4,"Booting/linux-bootstrap-3.md"
"12ff770afe04adfb7d80fc9d0596a388949501d9",6,6,"Booting/linux-bootstrap-4.md"
"12ff770afe04adfb7d80fc9d0596a388949501d9",4,0,"contributors.md"
"feb13623a1ef3ac42a521102566049f096d72680",1,1,"Timers/timers-3.md"
"0c4c79433b735265822277df779c2660be04f572",1,0,"Timers/README.md"
"1b8db6dd6f156f104466d7e9d8b00bc4145ac4fb",1,0,"SUMMARY.md"
"215dd77b846dfb3b0a0b83c33b01ce5bf27ae188",444,0,"Timers/timers-3.md"
"fa0a5ae1e1f5689bd36d71528845a47f6ce9c8b6",1,1,"Timers/timers-1.md"
"fa0a5ae1e1f5689bd36d71528845a47f6ce9c8b6",1,1,"Timers/timers-2.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-1.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-10.md"
"508426562358f65c441f1130c8a1fec8a4266967",2,2,"interrupts/interrupts-2.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-3.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-4.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-5.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-6.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-7.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-8.md"
"508426562358f65c441f1130c8a1fec8a4266967",1,1,"interrupts/interrupts-9.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",2,2,"Initialization/linux-initialization-1.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",1,1,"Initialization/linux-initialization-10.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",2,2,"Initialization/linux-initialization-2.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",2,2,"Initialization/linux-initialization-3.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",1,1,"Initialization/linux-initialization-4.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",1,1,"Initialization/linux-initialization-5.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",1,1,"Initialization/linux-initialization-6.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",3,3,"Initialization/linux-initialization-7.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",1,1,"Initialization/linux-initialization-8.md"
"dbfb8d4cd3876870fb497a017559fb5198e187d4",1,1,"Initialization/linux-initialization-9.md"
"b28caddb5514d29d0f564d390c50f01de5253ea5",2,2,"mm/linux-mm-1.md"
"b28caddb5514d29d0f564d390c50f01de5253ea5",2,2,"mm/linux-mm-2.md"
"a13d46ee9c2e06834253787f122ceeade4945f6e",1,1,"Theory/Paging.md"
"a591d092b99b2d9ff77ffbd733a4a7a364da2236",1,1,"SysCall/syscall-1.md"
"a591d092b99b2d9ff77ffbd733a4a7a364da2236",1,1,"SysCall/syscall-2.md"
"a591d092b99b2d9ff77ffbd733a4a7a364da2236",1,1,"SysCall/syscall-3.md"
"a591d092b99b2d9ff77ffbd733a4a7a364da2236",2,2,"SysCall/syscall-4.md"
"cf05f092bf40e76800b72eb72ba3e67785f103e9",1,1,"Booting/linux-bootstrap-5.md"
"2e9ad1eb5fa001a5b6b2a838de9375f9fecb5721",7,7,"Booting/linux-bootstrap-4.md"
"ede440d1382f571e4db525ee894ae874b7e5d3fc",14,14,"Booting/linux-bootstrap-4.md"
"f32b0f792c9e9992125583b20eb2732393bfa06d",6,6,"Booting/linux-bootstrap-4.md"
"95a9ce40f130d80e45a94e6ea30611c95704d478",10,10,"Booting/linux-bootstrap-4.md"
"796c21c171dc4c20f33855b2c9bf67d495bef2e5",7,7,"Booting/linux-bootstrap-4.md"
"bf3b7014dd97c42fd1bb4e3acb4a41480a06167a",12,12,"Booting/linux-bootstrap-4.md"
"0c540f47b06b5645d423e01d153846af8182703b",3,3,"SysCall/syscall-1.md"
"0c540f47b06b5645d423e01d153846af8182703b",1,0,"contributors.md"
"0da1ecb5b14255716126b6655b4e25fdf9b5fcb3",3,3,"Booting/linux-bootstrap-4.md"
"8c02753005c576d14f0a180900127cc2866bf46f",21,21,"Booting/linux-bootstrap-5.md"
"7d929d0fc8eb97330dfe9344332412f0240da795",2,2,"Booting/linux-bootstrap-5.md"
"33b89cc64d992f5fff6b942df959b5b95b4d9eb0",12,12,"Booting/linux-bootstrap-5.md"
"7dce350a0724ad43957a749bfdb517d39eebfa68",1,1,"Initialization/linux-initialization-9.md"
"84acbcc3bd2d7d928a96d8ced046cea137436ca3",2,1,"SUMMARY.md"
"d8e539eb252eccf279da71d92b463fa2e0289b72",1,0,"Timers/README.md"
"58db505b1b50225fa59ec48ccf54b895752d0c19",451,0,"Timers/timers-2.md"
"3f2eaef8ad4c632b8234b48f9d0ef484938d8126",1,1,"Booting/linux-bootstrap-1.md"
"e60f8a2fb1c43f38aeda0a7ca3d1f5be99ef7b05",1,1,"Booting/linux-bootstrap-4.md"
"886e327b2ad485e9e93e553760f0800997b25373",1,1,"Booting/linux-bootstrap-2.md"
"886e327b2ad485e9e93e553760f0800997b25373",1,0,"contributors.md"
"9db4e1ed0457d5e64f0c89218b46a9b5780a1561",1,1,"Misc/how_kernel_compiled.md"
"e6c3cffc102923d933cdf2768b3330a49dbb375e",1,1,"Timers/timers-1.md"
"3af689d8e264a52236970c110996343683fc286a",2,2,"Timers/timers-1.md"
"310fa788075c0eb906fde374123e368d8dbcc5a7",2,2,"SysCall/syscall-3.md"
"6b6d490030f0ee3e9696db8e0382389b15d668a7",3,3,"Initialization/linux-initialization-1.md"
"8b09db1f430dfa72790ab1d9cef5648740b0144a",1,1,"Misc/how_kernel_compiled.md"
"a9a2297d9868006fcd259edd467a002ed7abf65d",2,2,"DataStructures/README.md"
"a9a2297d9868006fcd259edd467a002ed7abf65d",12,10,"DataStructures/dlist.md"
"b0673e7a06d7e6d0a17aecd84c87b238f84a3477",1,1,"DataStructures/dlist.md"
"a1d39790f033f91f5dbcf2702ae2d6d779377eb5",14,14,"DataStructures/dlist.md"
"b6d002ae9706971df081a13c93aa93f089a18524",4,4,"Misc/contribute.md"
"0e598a78eaab1c733a4550481aedf8addf5aa344",1,1,"Misc/contribute.md"
"b8d73924d89577b6b6ba7ad80eb79a717aa537b4",2,0,"Misc/contribute.md"
"8d7219d996940838d53481b3ec5811971c53a7db",6,0,"LINKS.md"
"e42f98dadf5deddcaa477b906bcac04f8662be5c",8,8,"DataStructures/radix-tree.md"
"a3a6e797f753fb01a9a1f730debcf4809acede7c",10,10,"Timers/timers-1.md"
"a3a6e797f753fb01a9a1f730debcf4809acede7c",1,0,"contributors.md"
"7a963eb0344e8b7c005b1eefc03e37ea2d0b791a",2,0,"SUMMARY.md"
"7a963eb0344e8b7c005b1eefc03e37ea2d0b791a",1,2,"SysCall/README.md"
"7a963eb0344e8b7c005b1eefc03e37ea2d0b791a",5,0,"Timers/README.md"
"7a963eb0344e8b7c005b1eefc03e37ea2d0b791a",436,0,"Timers/timers-1.md"
"340cea190945d0fcb8da4971189fbddfa5354f2d",2,2,"Misc/contribute.md"
"263d1ff4ef31f77646805b386f05fe53e081b2ca",14,14,"Misc/contribute.md"
"180e6bfd2cba0aeaa716b6a175126faca2db4236",3,3,"Misc/contribute.md"
"c406ee9d4b2302cb869976e11508825e19b6cd24",1,1,"Misc/contribute.md"
"774a08ba2046ca89166e8564c1c0b52d71f8cc78",9,9,"Misc/contribute.md"
"5249b34d0a973cb609d686f88f9adf053ef4d90c",1,0,"contributors.md"
"20f27bebd95f8277ac488fbeaebb8cf233fa79a2",6,6,"Misc/linkers.md"
"20f27bebd95f8277ac488fbeaebb8cf233fa79a2",1,1,"SUMMARY.md"
"e6ee8ca1cf63f4ebec7ad594cb4dbd9b91c95c46",5,8,"Misc/contribute.md"
"da06980c2bee047cb3cf9565e9046b74a2b7e1a7",1,0,"contributors.md"
"8a2a263156278fb31a5bae13d77d17d690a0fd78",18,18,"Misc/contribute.md"
"4f58404c28bcc2437bc6ff515bec6a5dcb1fe385",1,1,"Misc/contribute.md"
"4052279900921ef22f1adb35da95b6de39020dc3",1,1,"Misc/contribute.md"
"f29f5aa31562119819c873612fc25bbffc8807fe",1,1,"Misc/contribute.md"
"9d3af286245e49c11fae043bc720ac5129c4abcb",1,1,"README.md"
"535a082f79284b22d4e26ebdd8fba83623b10ddf",18,12,"DataStructures/radix-tree.md"
"c2b22a0abd990225ba07f8315d584ee0cb08c192",2,2,"Misc/contribute.md"
"4f39905d724b27d86c18fc633dad8c7778dc9823",1,1,"Misc/contribute.md"
"be59a42e94e3c3aa77f2c26952a9faa7b92c5bf0",1,1,"Booting/linux-bootstrap-3.md"
"6aaa477bc696474acb01d70e8d0189ac17fc69ea",1,1,"Booting/linux-bootstrap-2.md"
"72cc33c3c647abe25800265512215d508fe7b437",1,1,"Booting/linux-bootstrap-2.md"
"72cc33c3c647abe25800265512215d508fe7b437",5,5,"Booting/linux-bootstrap-3.md"
"72cc33c3c647abe25800265512215d508fe7b437",1,1,"Booting/linux-bootstrap-5.md"
"8c76586ebdfdbc98e1016b22233858aa8583a2e1",2,2,"Booting/linux-bootstrap-1.md"
"2c4f0d0761029a7aed9f2e1ddb00a696af7673b3",1,1,"Misc/contribute.md"
"1ad8f714829d698ba8370bd25f43b6b5d70e7126",2,2,"Booting/linux-bootstrap-1.md"
"5ac0deebf65586bf3a4e5a08bd0d0531d10ab1ab",1,1,"Misc/contribute.md"
"76b8b759ece93810c545b0d86128fba73f50a615",1,0,"SUMMARY.md"
"84d6f36a572bdc7a4817df1730c565245aaf16f6",492,0,"Misc/contribute.md"
"6fb886c18057ebdb9cc2694fb6c0cc909d34338a",1,1,"contributors.md"
"8e543c0689f6f701a2aded69cc901188fb2af662",14,14,"DataStructures/dlist.md"
"f0973b1fb8d549318a4712646a5bfc45db13ddcd",1,1,"DataStructures/README.md"
"2a818916a697c349dec982b11c0f9b67a1290446",10,10,"Booting/linux-bootstrap-1.md"
"a130429a49554bd5395a73eace1af5419e85ceda",3,3,"SysCall/syscall-1.md"
"9cbd2c97f06be3d72abc6cb0582859a968bd86f0",1,1,"SysCall/syscall-4.md"
"707a1e33162eb244f43c2fd307636fc95ad33f49",1,1,"SysCall/syscall-4.md"
"3abb9b6082a47e4ff9c6f708413fa063ba6e9c16",4,4,"SysCall/syscall-4.md"
"fe75144008e9e9d9ac8920c4f99629795a955677",1,1,"SysCall/syscall-4.md"
"67f7aa86aeea23b304edd399120fa557e1cf2eed",1,1,"SysCall/syscall-4.md"
"93074827476ab24c9386c3990bcad3b51937c2d4",6,0,"README.md"
"93bd634bb277575fe718a25735544ed0fa0c71ed",1,0,"SysCall/README.md"
"f445b8f41a23691b70e6d633f4b2f6b5a0668a65",1,1,"SysCall/syscall-4.md"
"d1015ce4d2612879f6482e6568f15d915ed7d934",3,3,"SUMMARY.md"
"936d39ccff3944e45d45293647e4c103eb512bc2",1,1,"SysCall/syscall-4.md"
"b057c2566af34b6c9d717f71848b0592e26959b0",1,0,"SUMMARY.md"
"32f8cdb47ceaf156c0a1e6136805f45887c53f6d",430,0,"SysCall/syscall-4.md"
"184e4a0f6259ce80d9752eac2e4a792608193954",1,1,"SysCall/syscall-1.md"
"89b67c5dc8a3301b679d709eaa4d07256baff302",1,1,"SysCall/syscall-1.md"
"8b326e37669241055f28c0bde62a739598cfa928",1,1,"Booting/linux-bootstrap-1.md"
"763f9066b640fb99b4a1b57ef1a9db1d82dd8a3d",4,4,"Booting/README.md"
"bc832ea4d3d4dd286c7ae6779b99cad299dc7b4b",1,1,"Misc/linkers.md"
"9f7987415d2b93f3eec6d224036481db1283f827",1,1,"SysCall/syscall-3.md"
"2ea6be1292e4b478cb3e7bbbc85ff705ca606b88",21,22,"SysCall/syscall-3.md"
"fc0f78f42031b0eff1edb62beb2fdb70a52fcddf",1,1,"SysCall/syscall-3.md"
"5de6360b8bfcfa6c7e4bf3e5491f7d7794ee0d0c",1,1,"SUMMARY.md"
"19822c23f281bbcae85955104482e20d3b0d0d2a",1,0,"SysCall/README.md"
"678bd35d9ddc85fa36c905c186370ca594edc944",404,0,"SysCall/syscall-3.md"
"1ab5214d9d74ff39a6340b238d4887f9fa0e1591",1,1,"Booting/linux-bootstrap-1.md"
"dfddc9883fcb0d417411e43a6b816a3d93cef52a",1,0,"SUMMARY.md"
"90c3452313755212982f2c9bccd259b96df431e6",1,0,"contributors.md"
"957c208b62ada4e9efc373ee5c92004f971426fc",1,0,"contributors.md"
"44eb8b2c39cfc965bd2c237baed4be3abbcf3a5b",4,4,"Booting/linux-bootstrap-1.md"
"c505715c917df5dab64a76271545fb851b8eb9c1",55,55,"Booting/linux-bootstrap-1.md"
"5afc27fe677f7147760d60c4a0eea716f4039788",7,7,"interrupts/interrupts-2.md"
"b5d58a976e78c06f968cdb9a67d68c8d49e720ef",15,15,"interrupts/interrupts-2.md"
"a9f31d3253da4dff1b0d246ab4a17d76efcfcad0",15,15,"interrupts/interrupts-1.md"
"631194617e9cc1dd2efc40a16d3ab56079b30698",1,0,"contributors.md"
"631194617e9cc1dd2efc40a16d3ab56079b30698",1,1,"mm/linux-mm-1.md"
"8da68308db0e32d4cc7107bb6d28738b4ad186a8",36,36,"Concepts/per-cpu.md"
"a5b4ec093b50a2213f72a2599dc96f1f27567c84",25,25,"Concepts/cpumask.md"
"0ca9ef9190b02231aa9d0c3630d3990aba92bf7f",46,45,"SysCall/syscall-2.md"
"251d184a87bc982dbeff7a9cef38409f1f1c74e5",1,1,"SysCall/syscall-2.md"
"b217838cf6579f11e47c76246f114a0d89807947",1,0,"SysCall/README.md"
"6113643c9880c7319886e0eeed134c4630e870ca",1,1,"SUMMARY.md"
"b770115189475e0d79345d0b0026ea83e3d43be7",408,0,"SysCall/syscall-2.md"
"5dc2b2ee5c8be0b2ff9edf8adafbc548b5ce36cd",1,0,"SUMMARY.md"
"575e9dece0e92891c765567af1f3d449924f3238",1,1,"Theory/ELF.md"
"511688b110a38836b811fdc8d7819f9ca24ce1c9",1,1,"Booting/linux-bootstrap-4.md"
"2eb25a53174f34148d1974a599d4bd7fdaf3eff6",1,1,"SysCall/syscall-1.md"
"17dc115e76687d6f0413b5a6c73a57ddef1a5924",12,12,"SysCall/syscall-1.md"
"a1afb76ac7bd1db55c6373e0785588c91d291c2a",2,2,"SysCall/syscall-1.md"
"8caaa215046a721c21a0559a9ba64c80d38fbe75",1,1,"SysCall/syscall-1.md"
"012cac74bf54d83fb0692e79bdf0b762850b1bad",5,5,"Theory/ELF.md"
"b3eee2756b9598ae063fb171896f2598d9312b81",1,1,"SysCall/syscall-1.md"
"f77fcd50233b522b34715b75ad90f4cea7b00ded",1,1,"SysCall/syscall-1.md"
"52c5b527b44bda0d9806fefe45f2d5592b3dbe22",13,13,"SysCall/syscall-1.md"
"046022567b682bfb45f814a3157663f449497a5b",34,31,"Theory/ELF.md"
"902bbc6031a9821fa7961062007761e33d8b0715",1,27,"interrupts/interrupts-1.md"
"8efe7d2f76387b9903e2cb35aea2f27d4069aa4f",2,2,"SysCall/syscall-1.md"
"5c4ff116ab8f131c8a7561b348142d7d770b8631",2,2,"SysCall/syscall-1.md"
"4b906c2899ea06ba6686b9f8c4985ed05c3a457f",3,3,"SysCall/syscall-1.md"
"76457a336dd1f2f68adea4e412b690ed202b7d50",2,1,"SUMMARY.md"
"76457a336dd1f2f68adea4e412b690ed202b7d50",6,0,"SysCall/README.md"
"76457a336dd1f2f68adea4e412b690ed202b7d50",415,0,"SysCall/syscall-1.md"
"e3c22ed019126b22d31ef8cd49e261373eaa4cec",30,30,"Theory/Paging.md"
"e3c22ed019126b22d31ef8cd49e261373eaa4cec",1,0,"contributors.md"
"74cb9289412928dcaad317df5c8342b3b9a1f1c5",23,24,"Theory/ELF.md"
"e8e854f3bfb46553d967b4a9e762cc3dc96e6ba9",13,13,"Misc/how_kernel_compiled.md"
"90cc6f01e36f1069d2978cb6d9312bf1942ad400",4,4,"Misc/how_kernel_compiled.md"
"e8b9f62ee2cebd5be7e28755db0bf6fc6676f5d2",1,1,"DataStructures/radix-tree.md"
"ddf0793f6b74b6c541c4979b4deaf093b2b87c9b",1,1,"Misc/README.md"
"7d6e2c235ba28728d92c7fabac5582d5949db12e",3,3,"Misc/how_kernel_compiled.md"
"7d6e2c235ba28728d92c7fabac5582d5949db12e",1,0,"contributors.md"
"a5840ff08c89bb63fc08035b743ea90d12fc6692",3,3,"interrupts/interrupts-10.md"
"b3197bdfcfec0e75798266d153aa7d582eaaa1df",6,6,"interrupts/interrupts-10.md"
"9e4c2bb5446983f7bbb0bd0918e4f9fb6a317939",1,1,"interrupts/interrupts-10.md"
"083660ad2a392680188cca7bb5c875ae06195345",10,10,"interrupts/interrupts-10.md"
"91a24facdee81f198b81339c27204d2218367422",38,38,"Misc/how_kernel_compiled.md"
"685baff8fbccb446c940788ba462dd8d8d6b3ffa",2,2,"interrupts/interrupts-10.md"
"a21b0b8b028dd856fe1071c95daa3757ca5efdb5",1,1,"interrupts/interrupts-10.md"
"a835354c16dc7b64147a51917badcdc7d71d6286",1,0,"interrupts/README.md"
"93888dfcb155e7199a56284f975eac93f802c9cf",1,1,"SUMMARY.md"
"1c09ec9fb21fd89ac21a7253a5f12fb8eb0f1dd8",476,0,"interrupts/interrupts-10.md"
"c650f65ecbe42d16f3085ff07c2c883b44b8a105",1,1,"interrupts/README.md"
"ae4e704e5441015ae3f32dc570b6e134ba67c822",1,0,"SUMMARY.md"
"3a82d20bca8fcd4fd489c2d5a217204f3555d59d",1,1,"SUMMARY.md"
"809ba66b309140a8ef3b95a761a938145831375f",1,1,"SUMMARY.md"
"8979bcd6d3201571b878b6d5da126e5816e3ed5c",3,3,"interrupts/interrupts-1.md"
"226a1a8aac5a9db0519da7a893b7eaa3d2f02942",1,1,"interrupts/README.md"
"59300f915cbfbc77bb05ce15f9e78622c9a4286a",2,5,"interrupts/interrupts-1.md"
"51e7262cdc23e2259fcbe4843d313eb26444ed9a",1,1,"Booting/linux-bootstrap-5.md"
"0f1eb03682dc9a1ccdd5da605bf03cc885ff64e6",32,32,"interrupts/interrupts-9.md"
"3d66d938c68f8532dd0e48ef8c829a9f86a91da3",1,1,"interrupts/interrupts-9.md"
"879bc8317b75089f580e37eb4a7851834c62cb0f",2,2,"interrupts/interrupts-9.md"
"00db88ef639cddd8ce5f9a6e5ec0efdbe1821d1a",1,0,"interrupts/README.md"
"47982587fe43d4852e3ffcc96908145e2283e7ae",1,1,"interrupts/interrupts-9.md"
"4b8bb6e1252cbd8da4f4a7df8942803fd2762d15",1,0,"SUMMARY.md"
"57deafd20a9fd220ff2cb39a75827e50b6cd9d72",515,0,"interrupts/interrupts-9.md"
"40c9df395c186bc8aa798fccf9e0e33e89112674",5,5,"Theory/ELF.md"
"8a166ac4242c1afe12a27b0048423c2bc4c55395",2,2,"Booting/linux-bootstrap-3.md"
"2538edd5d9126ae42360d911a7ce8c3af392bd46",31,31,"Booting/linux-bootstrap-3.md"
"40e7cb75a4ef37d39fb7b548fb2e826987bb887d",35,35,"Misc/linkers.md"
"7a3a4014c945d1d8ab4a7a164a461abb039c8f38",3,3,"Initialization/linux-initialization-2.md"
"650aa0f1fe9dc3995c303a0e0e37adf3102f7613",9,7,"Misc/how_kernel_compiled.md"
"5b033496def51ebc8dd6163781f322ca0b056750",1,1,"Misc/linkers.md"
"bc872eb2f7e33ca6fbc11a92b30db8c72662d0cc",4,14,"Booting/linux-bootstrap-3.md"
"33fb1c940a7267cb0ff2e47591591ad0cdd20c89",13,11,"Misc/linkers.md"
"4af04f58c682a6e912224860eddfc9055125855b",23,15,"Booting/linux-bootstrap-3.md"
"196a8b8f901b089b7ca59606c5e4b4c4dec10187",48,27,"Booting/linux-bootstrap-3.md"
"175f348a020af8ead70894d90beb682da420d9d1",66,50,"Booting/linux-bootstrap-3.md"
"e3b60d6b4bcc568d543211596c10d147d34cd4f0",17,17,"Misc/linkers.md"
"e3b60d6b4bcc568d543211596c10d147d34cd4f0",2,2,"README.md"
